Time_secHeart_rate
1885,114
1887.5,114
1886,108
1888.5,108
1887,106
1889.5,106
1888,106
1890.5,106
1889,106
1891.5,107
1890,107
1892.5,108
1891,108
1893.5,110
1892,110
1894.5,113
1893,113
1895.5,115
1894,115
1896.5,115
1895,115
1897.5,115
1896,115
1898.5,113
1897,108
1899.5,108
1898,106
1900.5,106
1899,102
1901.5,102
1900,102
1902.5,101
1901,101
1903.5,100
1902,100
1904.5,100
1903,100
1905.5,100
1904,100
1906.5,100
1905,100
1907.5,103
1906,103
1908.5,105
1907,105
1909.5,106
1908,106
1910.5,106
1909,108
1911.5,108
1910,108
1912.5,108
1911,109
1913.5,109
1912,109
1914.5,109
1913,109
1915.5,110
1914,110
1916.5,112
1915,112
1917.5,114
1916,114
1918.5,115
1917,115
1919.5,115
1918,115
1920.5,116
1919,116
1921.5,116
1920,116
1922.5,117
1921,117
1923.5,117
1922,116
1924.5,116
1923,115
1925.5,115
1924,115
1926.5,115
1925,115
1927.5,114
1926,114
1928.5,113
1927,113
1929.5,115
1928,115
1930.5,116
1929,116
1931.5,115
1930,115
1932.5,115
1931,115
1933.5,113
1932,113
1934.5,109
1933,109
1935.5,109
1934,107
1936.5,107
1935,106
1937.5,106
1936,106
1938.5,106
1937,106
1939.5,107
1938,107
1940.5,108
1939,108
1941.5,109
1940,109
1942.5,111
1941,111
1943.5,112
1942,112
1944.5,112
1943,112
1945.5,113
1944,113
1946.5,113
1945,113
1947.5,113
1946,113
1948.5,113
1947,114
1949.5,114
1948,114
1950.5,115
1949,115
1951.5,114
1950,114
1952.5,112
1951,112
1953.5,110
1952,110
1954.5,111
1953,111
1955.5,112
1954,112
1956.5,112
1955,112
1957.5,112
1956,112
1958.5,111
1957,109
1959.5,109
1958,108
1960.5,108
1959,107
1961.5,107
1960,107
1962.5,106
1961,106
1963.5,106
1962,106
1964.5,107
1963,107
1965.5,108
1964,108
1966.5,109
1965,109
1967.5,109
1966,109
1968.5,110
1967,110
1969.5,111
1968,111
1970.5,112
1969,112
1971.5,112
1970,111
1972.5,111
1971,111
1973.5,111
1972,111
1974.5,110
1973,110
1975.5,109
1974,109
1976.5,108
1975,108
1977.5,108
1976,108
1978.5,109
1977,109
1979.5,111
1978,111
1980.5,113
1979,113
1981.5,112
1980,112
1982.5,112
1981,111
1983.5,111
1982,110
1984.5,110
1983,109
1985.5,109
1984,109
1986.5,110
1985,110
1987.5,111
1986,111
1988.5,111
1987,111
1989.5,111
1988,111
1990.5,112
1989,112
1991.5,114
1990,114
1992.5,115
1991,115
1993.5,117
1992,117
1994.5,119
1993,120
1995.5,120
1994,120
1996.5,120
1995,120
1997.5,120
1996,120
1998.5,119
1997,119
1999.5,118
1998,118
2000.5,117
1999,117
2001.5,117
2000,117
2002.5,116
2001,116
2003.5,116
2002,116
2004.5,116
2003,116
2005.5,117
2004,117
2006.5,117
2005,116
2007.5,116
2006,116
2008.5,116
2007,115
2009.5,115
2008,115
2010.5,114
2009,114
2011.5,112
2010,112
2012.5,112
2011,112
2013.5,111
2012,111
2014.5,110
2013,110
2015.5,111
2014,111
2016.5,111
2015,111
2017.5,111
2016,111
2018.5,111
2017,111
2019.5,111
2018,112
2020.5,112
2019,114
2021.5,114
2020,114
2022.5,116
2021,116
2023.5,117
2022,117
2024.5,118
2023,118
2025.5,118
2024,118
2026.5,118
2025,118
2027.5,117
2026,117
2028.5,117
2027,117
2029.5,116
2028,116
2030.5,116
2029,117
2031.5,117
2030,117
2032.5,117
2031,116
2033.5,116
2032,116
2034.5,116
2033,116
2035.5,116
2034,116
2036.5,116
2035,116
2037.5,116
2036,116
2038.5,116
2037,116
2039.5,115
2038,115
2040.5,115
2039,115
2041.5,115
2040,115
2042.5,114
2041,113
2043.5,113
2042,112
2044.5,112
2043,112
2045.5,112
2044,112
2046.5,111
2045,111
2047.5,111
2046,111
2048.5,110
2047,110
2049.5,109
2048,109
2050.5,109
2049,109
2051.5,109
2050,109
2052.5,110
2051,110
2053.5,112
2052,112
2054.5,113
2053,115
2055.5,115
2054,117
2056.5,117
2055,119
2057.5,119
2056,119
2058.5,120
2057,120
2059.5,121
2058,121
2060.5,121
2059,121
2061.5,120
2060,120
2062.5,119
2061,119
2063.5,119
2062,119
2064.5,118
2063,118
2065.5,118
2064,118
2066.5,118
2065,118
2067.5,118
2066,118
2068.5,118
2067,116
2069.5,116
2068,116
2070.5,116
2069,116
2071.5,115
2070,115
2072.5,115
2071,115
2073.5,115
2072,115
2074.5,116
2073,116
2075.5,116
2074,116
2076.5,115
2075,115
2077.5,114
2076,114
2078.5,114
2077,115
2079.5,115
2078,116
2080.5,116
2079,117
2081.5,117
2080,117
2082.5,118
2081,118
2083.5,119
2082,119
2084.5,120
2083,120
2085.5,120
2084,120
2086.5,119
2085,119
2087.5,118
2086,118
2088.5,118
2087,118
2089.5,118
2088,118
2090.5,118
2089,118
2091.5,118
2090,117
2092.5,117
2091,116
2093.5,116
2092,116
2094.5,116
2093,116
2095.5,115
2094,115
2096.5,112
2095,112
2097.5,111
2096,111
2098.5,111
2097,111
2099.5,112
2098,112
2100.5,112
2099,112
2101.5,112
2100,112
2102.5,114
2101,116
2103.5,116
2102,116
2104.5,116
2103,116
2105.5,116
2104,116
2106.5,113
2105,113
2107.5,112
2106,112
2108.5,111
2107,111
2109.5,110
2108,110
2110.5,109
2109,109
2111.5,109
2110,109
2112.5,111
2111,111
2113.5,112
2112,112
2114.5,113
2113,115
2115.5,115
2114,115
2116.5,115
2115,115
2117.5,115
2116,115
2118.5,116
2117,116
2119.5,117
2118,117
2120.5,119
2119,119
2121.5,118
2120,118
2122.5,116
2121,116
2123.5,115
2122,115
2124.5,115
2123,115
2125.5,115
2124,115
2126.5,117
2125,118
2127.5,118
2126,118
2128.5,118
2127,118
2129.5,118
2128,118
2130.5,117
2129,117
2131.5,115
2130,115
2132.5,115
2131,115
2133.5,115
2132,115
2134.5,114
2133,114
2135.5,114
2134,114
2136.5,113
2135,113
2137.5,113
2136,113
2138.5,114
2137,115
2139.5,115
2138,114
2140.5,114
2139,113
2141.5,113
2140,113
2142.5,113
2141,113
2143.5,113
2142,113
2144.5,113
2143,113
2145.5,113
2144,113
2146.5,113
2145,113
2147.5,112
2146,112
2148.5,112
2147,112
2149.5,111
2148,111
2150.5,110
2149,110
2151.5,110
2150,110
2152.5,110
2151,109
2153.5,109
2152,109
2154.5,109
2153,109
2155.5,110
2154,110
2156.5,110
2155,110
2157.5,112
2156,112
2158.5,113
2157,113
2159.5,116
2158,116
2160.5,118
2159,118
2161.5,118
2160,118
2162.5,119
2161,120
2163.5,120
2162,121
2164.5,121
2163,120
2165.5,120
2164,120
2166.5,119
2165,119
2167.5,118
2166,118
2168.5,117
2167,117
2169.5,115
2168,115
2170.5,112
2169,112
2171.5,112
2170,112
2172.5,112
2171,112
2173.5,111
2172,111
2174.5,112
2173,112
2175.5,112
2174,113
2176.5,113
2175,115
2177.5,115
2176,115
2178.5,114
2177,114
2179.5,114
2178,114
2180.5,113
2179,113
2181.5,111
2180,111
2182.5,110
2181,110
2183.5,112
2182,112
2184.5,112
2183,112
2185.5,113
2184,113
2186.5,113
2185,113
2187.5,113
2186,113
2188.5,113
2187,113
2189.5,113
2188,113
2189,114
2190,115
